    1     2     3     4     5     6     7     8     9    10    11    12    13    14    15 
   15 1.00000000 0.00000000 1.35242130 1.14263852 2.27376097 2.21148363 1.76017550 1.67378414 1.60925157 1.75407529 0.00000000 0.00000000 1.28538973 2.19460888 1.68492436
   16 1.00000000 1.57373566 0.00000000 0.34719480 0.00000000 0.43087218 0.14639854 0.81588100 1.46967887 1.79565139 0.15430218 1.22371712 0.00000000 0.89821120 2.16878535
   17 1.00000000 0.00000000 1.43454445 1.59425445 0.00000000 2.20533859 1.32235255 2.49821693 0.00000000 2.21061016 0.00000000 1.18604177 0.12381497 2.12660111 0.47035640
   18 1.00000000 1.78202880 0.53195440 2.25373549 1.38045924 0.28568415 0.00000000 0.12604918 0.00000000 0.09478984 1.41865452 0.00000000 2.05130701 1.62394569 2.60827885
   19 1.00000000 2.55475637 2.39896167 2.31057543 0.00000000 2.61205554 1.60048807 2.24479540 0.38499149 2.11835673 0.00000000 2.04266232 0.01774123 0.00000000 1.90512652
   20 1.00000000 0.01827000 0.00000000 1.38251472 0.40739086 0.00000000 1.62952138 2.19279114 0.00000000 0.66704082 0.77094957 0.00000000 1.49132007 0.00000000 2.54098281
   21 1.00000000 1.78048659 0.00000000 0.00000000 2.06098615 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.52398930 1.89746884 0.00000000 1.99313471 0.31421756
   22 1.00000000 0.00000000 1.13820776 1.85488452 1.63176940 0.00000000 0.00000000 2.62310900 2.14504293 0.00000000 0.85542354 0.67462193 1.59768699 2.61250869 0.30853755
   23 1.00000000 0.95188762 0.08499110 1.15444620 0.19589407 0.86857308 1.56791698 1.29368754 2.11901529 2.32609438 0.32590705 2.02994794 0.94350404 0.03334353 1.24072125
   24 1.00000000 0.45935572 0.00000000 2.01242270 1.28109681 1.70392156 2.23293620 0.13354236 1.63439914 1.57605888 0.00000000 0.00000000 1.30335314 0.93702470 2.56860273
   25 1.00000000 1.70721349 0.00000000 0.49209209 0.62933825 0.63147791 0.36048431 2.55420865 0.00000000 1.87155256 1.13180476 2.20882607 0.00000000 1.59798097 0.00000000
   26 1.00000000 0.00000000 1.58491354 0.00000000 2.23358402 0.00000000 0.44428302 1.15964032 1.86955611 0.72655043 2.40384869 1.88930716 1.51747279 1.45404416 1.21746839
   27 1.00000000 1.54112901 2.59181505 0.00000000 0.00000000 2.16425061 2.36709800 0.00000000 1.57446845 0.41920089 0.00000000 0.07337519 0.47911339 2.64955250 0.00000000
   28 1.00000000 1.86142544 0.00112172 0.00000000 0.39098758 0.00000000 0.77920645 2.20303556 0.51703076 2.64954031 0.74660835 0.99062209 0.33459809 0.94258506 0.13271216
   29 1.00000000 0.57202850 2.24634830 1.70931207 2.05511799 1.45672852 0.05013023 2.40294186 1.43130858 0.00000000 0.06543314 0.04429922 0.00000000 0.00000000 0.00000000
   30 1.00000000 2.15143939 0.81108035 0.00000000 0.00000000 0.00000000 0.54304410 1.58949517 1.87293648 0.00000000 0.78245553 1.07396954 0.00000000 1.53196609 2.35945710
   31 1.00000000 0.18714993 0.00000000 1.53013240 1.61567793 1.32049755 1.19534864 0.00000000 1.14948480 0.00000000 0.99973046 1.65959733 1.96044830 1.89844369 0.49932511
   32 1.00000000 0.52857681 1.52323014 0.92885807 2.38238057 0.06855344 1.71907609 0.73286228 0.00000000 0.60168665 2.13984603 0.00000000 0.23116231 0.00000000 1.79062437
   33 1.00000000 0.00000000 1.36395504 0.00000000 2.02467814 1.52394477 0.66540831 0.77849503 0.83540484 2.00045059 0.00000000 0.00000000 0.68828586 2.38997355 1.06378293
   34 1.00000000 1.87106833 0.00000000 1.86503873 1.02010551 2.09935946 2.41597567 2.08760930 2.37701168 0.17756505 0.00000000 0.00000000 1.21887148 0.78100183 2.03493135
   35 1.00000000 0.00000000 1.14489648 1.62354284 1.38835971 1.36187101 1.92286214 0.00000000 0.00000000 2.50629397 0.00000000 0.00000000 0.16770454 2.02032928 1.85396004
   36 1.00000000 0.00000000 2.35023060 1.59882193 0.00000000 1.63561257 1.70264329 2.04308621 1.21637275 0.00000000 1.54274978 0.71832707 0.11127814 2.48000874 1.53324840
   37 1.00000000 1.44222637 1.25937762 0.00000000 0.49955391 0.00000000 0.76329722 1.38063105 0.00000000 0.56581109 0.95036366 1.70370606 0.00000000 2.11850400 2.15158947
   38 1.00000000 1.43090147 2.29005143 2.27465310 1.66815986 1.93379846 1.01883784 0.00000000 2.51680308 0.10507481 1.06174669 1.58230162 2.19042546 1.95524388 0.80401863
   39 1.00000000 2.05135354 2.42240175 0.47382413 2.26560147 0.00000000 0.00000000 1.46700351 0.78317003 0.40610210 1.15417920 0.69748892 1.29729200 0.03240323 1.38219655
   40 1.00000000 0.00000000 0.08697277 1.36553991 1.46726982 0.37539762 0.00000000 2.34080306 0.28934811 0.75305140 1.41900487 0.00000000 0.89087549 2.48148070 0.00000000
   41 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.61377617 0.35264054 1.01302893 1.82570485 0.40457682 1.37547148 0.00000000 2.25742731 0.00000000 1.06718145
   42 1.00000000 2.59377837 0.48602953 0.00000000 1.64340776 0.00000000 2.65762015 0.85833835 2.05934407 0.34234526 0.00000000 0.00000000 0.32974925 0.63228307 0.00000000
   43 1.00000000 0.47064222 0.00000000 0.81615138 1.97414317 2.44655964 0.62855979 1.47028212 2.00922453 0.00000000 1.34111690 2.37840992 2.53712384 0.76640368 1.19866241
   44 1.00000000 2.01109175 1.80290915 0.09852758 1.75903627 2.02534530 2.43161702 1.08923974 1.51024749 1.57308075 0.16490417 0.26757724 0.00000000 1.86813602 1.46217649
   45 1.00000000 0.00000000 2.08453717 0.00000000 1.15406742 0.00000000 0.00000000 0.00000000 1.14113933 0.00000000 0.69896999 1.55616950 0.34602876 0.00000000 0.63125496
   46 1.00000000 0.00000000 0.36767274 0.00000000 2.52195440 0.35936548 0.00000000 0.00000000 2.61228287 0.00000000 0.28925847 0.57912810 2.38408946 0.18589190 0.36931276
   47 1.00000000 0.43691222 0.00000000 0.70085917 0.45136731 0.00000000 1.31134091 2.07213412 0.00000000 0.63620834 0.00000000 0.00000000 0.00000000 0.75624157 2.27914659
   48 1.00000000 2.11999371 0.72493038 2.30386033 0.00000000 0.10301361 1.23679751 1.03050527 0.44578583 0.51300001 1.23970823 0.89092263 0.60554300 0.57113210 0.00000000
   49 1.00000000 1.70927066 0.00000000 0.00000000 1.56088870 1.48433365 1.06574039 0.52768775 0.46684745 0.21403856 0.00000000 1.36038874 1.26542752 0.00000000 0.00000000
   50 1.00000000 0.78307776 1.27547001 1.28834392 0.00000000 0.56249219 0.00000000 0.00000000 0.20386587 2.08868955 0.55328774 0.00000000 0.00000000 1.37323362 0.00000000
   51 1.00000000 2.11996216 2.58938947 1.99739466 2.34122587 0.28058555 1.85916380 1.59070915 0.74194594 0.00000000 1.12882964 1.35515056 0.00000000 0.00000000 2.48328783
   52 1.00000000 1.14490591 0.85387033 2.03019900 1.81486889 1.46540010 0.00000000 2.02259473 0.86627389 1.28653410 0.25714621 1.71202366 0.00000000 0.27383356 2.49338964
   53 1.00000000 0.00000000 0.95458741 2.44593537 2.34201013 0.00000000 0.54686622 0.00000000 0.00000000 1.16795624 0.58136439 2.35978418 2.53288719 0.40810848 0.56599867
   54 1.00000000 2.44948555 2.33029596 1.02319231 1.60656712 1.37146800 0.47636332 1.56050587 0.98733889 2.33607085 0.24531695 0.00000000 0.79665245 0.00000000 1.58369305
   55 1.00000000 1.18264172 1.95644548 0.79275367 0.45918318 0.00000000 0.00000000 1.36447712 2.33328742 0.00000000 1.31023395 0.75811564 0.20428781 0.07370788 1.73100577
   56 1.00000000 0.50319970 0.00000000 0.01968404 0.00000000 0.00000000 0.43405312 0.00000000 2.39213477 0.31301833 1.36616062 2.48346561 1.28860967 0.69093528 0.00000000
   57 1.00000000 0.31126071 1.77320624 0.00000000 1.01441404 0.00000000 1.35593613 1.60201102 1.56788710 0.00000000 0.79148295 1.93475942 0.12564319 1.78281101 0.81428897
   58 1.00000000 1.66485785 1.06445986 2.36394770 2.10802738 0.86618069 0.00000000 1.19567408 1.52212816 1.84583543 1.54643040 1.19504075 0.00000000 0.00000000 2.11777806
   59 1.00000000 1.50691356 1.92864978 0.06264616 0.80615811 2.27080319 1.63065648 0.98027050 1.30217057 0.00000000 0.00000000 0.77986219 2.05747659 2.23213604 2.37887482
   60 1.00000000 1.91839399 0.97337094 0.04257621 0.00000000 0.00000000 1.09478960 2.31494507 0.00000000 2.65372095 0.00000000 0.32951695 1.34031963 0.00000000 0.00000000
   61 1.00000000 1.59672629 1.53991081 0.00000000 0.38729739 0.00000000 0.00000000 0.00000000 2.21808751 0.43161532 0.00000000 1.91474659 1.11504633 2.62347834 1.45591619
   62 1.00000000 1.83263534 1.88546678 0.91739475 2.52714454 2.19394157 0.68560802 1.66904056 2.12433706 1.94937284 1.84629476 2.07155798 1.98034074 0.78792578 1.02019055
   63 1.00000000 1.17305788 1.14373455 0.54902970 0.35455742 2.57459730 0.58123938 0.00000000 1.49210422 1.91323070 0.00000000 1.68777816 2.63509139 0.59814894 0.00000000
   64 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.87924915 0.87118359 1.30622512 1.75851532 1.12762801 0.00000000 0.00000000 0.92611723 2.53750277 0.43120243
   65 1.00000000 1.38221600 0.92673824 0.00000000 0.44377687 0.67913180 0.27397485 2.18915357 1.73255936 0.09154341 0.00000000 0.63570789 0.81307786 0.87885358 0.45095229
   66 1.00000000 2.51854592 0.00000000 0.48371702 1.13469605 0.00000000 0.10773806 0.00000000 0.00000000 0.00000000 0.48877893 2.10266523 0.00000000 1.23020158 0.00000000
   67 1.00000000 0.00000000 0.73959624 0.00000000 0.16442372 1.81731959 1.93439531 2.32641922 0.40701848 0.00000000 2.23691511 1.35337173 0.10802950 2.05330831 0.17000531
   68 1.00000000 0.55123210 2.19346999 0.12116075 1.94551063 0.84263218 1.06018467 0.86620451 1.91274737 0.31277809 2.35275645 1.93277338 0.00000000 1.06154934 0.46725945
   69 1.00000000 0.00000000 1.72432256 1.46818764 0.88189930 0.56834161 2.14031910 2.63408950 0.00000000 1.62508295 0.00000000 0.45574990 0.87700477 0.00000000 0.00000000
   70 1.00000000 1.79723933 1.33607386 0.36496172 0.00000000 0.36600044 1.04975211 1.30813474 0.00000000 1.95220269 2.38433413 1.69234664 2.18913490 2.12839898 0.27614184
   71 1.00000000 0.00000000 0.00000000 1.48550990 2.06177939 0.18965205 0.00000000 2.51135105 2.14348129 0.00000000 0.00000000 1.67109745 0.86220664 0.00000000 2.41497557
   72 1.00000000 0.00000000 0.00000000 1.19396847 1.73405311 0.20364849 1.46193489 0.93786595 0.00000000 1.57927907 1.72312364 0.00000000 0.51277374 0.00000000 0.00000000
   73 1.00000000 1.29671477 0.00000000 0.49182840 0.38665399 0.20124762 1.31201770 1.49496484 0.94918769 0.31248355 2.19954467 1.20883579 1.99210684 2.27260231 0.06721610
   74 1.00000000 0.20147337 1.71713251 2.31367783 0.00000000 0.26290217 0.00000000 0.00000000 1.63938519 0.00000000 2.50083957 1.74197466 0.70470462 0.00000000 1.13643452
   75 1.00000000 0.00000000 2.06298965 1.03158704 2.28062476 1.10928572 1.52063391 1.21075680 0.00000000 1.39795574 1.39457919 2.10625873 0.77846646 2.26073092 1.38627463
   76 1.00000000 0.00000000 0.00000000 0.45300155 0.00000000 0.00000000 0.44477591 2.57490258 0.52339268 0.00000000 0.00000000 1.30928182 0.00000000 1.61677337 1.14774420
   77 1.00000000 2.41599651 1.22797043 1.86886309 0.00000000 2.12877375 0.00000000 0.67473910 1.00535759 0.83516791 1.84195398 0.28482366 0.30724756 1.30840984 0.00000000
   78 1.00000000 0.00000000 0.48159057 0.45188854 1.83706519 0.77036425 2.50902734 1.02561805 0.00000000 0.00000000 0.35814193 0.85463159 1.64692299 0.00000000 0.46505289
   79 1.00000000 2.06393307 2.54306157 0.29504448 0.00000000 2.40541535 0.50303011 0.97059718 0.00000000 1.13293345 0.56871336 0.00000000 0.00000000 0.64138196 1.38791412
   80 1.00000000 1.64403375 1.91456971 2.33974704 0.46031245 0.00000000 0.40629134 2.29534046 0.56569639 1.35088352 0.36079619 2.11680823 1.02036517 2.46325028 1.70598933
   81 1.00000000 2.48883297 1.80153535 0.00000000 0.00000000 0.54440373 1.30709187 0.55976649 2.28617292 0.90992049 0.69602868 1.27144995 0.00000000 1.80102715 2.58953959
   82 1.00000000 0.97682803 1.10709886 1.03237332 0.00000000 0.00000000 1.19737258 0.00000000 0.17188198 1.09487239 0.00000000 2.32785371 0.13194365 0.00000000 0.00000000
   83 1.00000000 0.55771851 1.90116648 0.00000000 1.65087096 0.00000000 2.28718293 0.92793248 1.68807829 2.50229315 0.85237572 1.67934519 0.18660266 0.40951323 1.46388684
   84 1.00000000 0.11494652 0.81369375 0.45176960 1.67334638 1.26109910 2.13109992 0.12391472 1.92075655 1.13075636 0.99386837 0.00000000 0.57318768 0.00000000 0.00000000
   85 1.00000000 1.48926433 0.43931597 1.25794236 1.61335104 0.00000000 0.00000000 0.00000000 0.88953849 2.20207438 0.11574796 0.92481221 0.18781094 0.82417521 1.22881478
   86 1.00000000 0.00000000 2.12623956 0.00000000 1.65097056 2.22320031 2.07313907 0.00000000 2.42322249 1.95018542 1.87849951 1.61147289 2.48087667 0.00000000 0.03501437
   87 1.00000000 0.00000000 0.55343362 0.00000000 1.98643900 0.00000000 1.33119094 2.33074302 1.31929674 2.66349109 0.28395472 0.17125198 0.47670105 1.22478479 1.60114906
   88 1.00000000 0.21814723 2.47259447 0.63106846 1.24200783 0.94047090 0.68646110 1.59154011 2.05481985 0.00000000 0.00000000 1.12728986 0.41242427 1.06951193 0.25582926
   89 1.00000000 0.00000000 1.51836576 1.11702198 1.45834800 1.88558012 0.00000000 2.36065502 0.41565201 0.64032463 1.50554198 0.01555684 0.16206459 1.15900131 0.57991704
   90 1.00000000 2.14896509 1.59745158 1.20087527 1.62645621 1.95190935 1.74183764 0.00000000 1.24253360 0.00000000 0.54507861 2.44079140 0.94663469 1.19000378 0.00000000
   91 1.00000000 0.81670997 0.75866374 2.46459010 1.88266429 1.61596856 0.00000000 0.02097096 2.22717501 0.83224835 2.65970854 0.00000000 0.00000000 2.51083096 2.21761679
   92 1.00000000 0.00000000 0.87167673 0.00000000 1.12793011 1.22261189 2.23744740 0.00000000 0.49720928 1.90157688 0.25167306 0.00000000 0.00000000 0.00000000 0.00000000
   93 1.00000000 0.00000000 1.60572636 2.54175804 0.00000000 1.43422089 1.47051225 1.65997223 2.37280149 2.43452828 1.72802145 2.40755176 0.00000000 1.97008705 2.35932585
   94 1.00000000 0.00000000 0.00000000 1.71840781 2.04289933 0.48791102 0.23259790 0.57698142 0.00000000 0.00000000 0.00000000 1.70122590 0.00000000 0.00000000 0.00000000
   95 1.00000000 0.84159621 0.00000000 1.04633934 0.00000000 0.60805900 0.00000000 2.49160248 1.95435928 0.00000000 0.00000000 2.08623727 0.00000000 0.62853456 0.36635163
   96 1.00000000 0.68331127 0.49767574 0.00000000 1.07811694 2.43712257 2.45162809 1.37368541 1.67423549 0.00000000 1.58140766 1.78814090 1.92635056 0.64277531 2.59371858
   97 1.00000000 1.79704972 0.00000000 2.45652806 0.00000000 1.92544627 0.85137001 0.59622307 0.60793605 2.39113878 1.19163353 0.00000000 2.57856395 0.00000000 0.63312612
   98 1.00000000 0.00000000 2.51372208 2.24548850 0.00000000 0.00000000 0.22544764 1.53859534 1.32946382 0.00000000 0.05773040 0.00000000 0.52063155 2.49615144 2.37757041
   99 1.00000000 1.89829192 0.00000000 1.78592064 2.50968991 1.33967623 0.38965637 1.70654899 1.06682398 0.71327678 0.00000000 2.29106577 1.29656773 0.67523842 0.00885609
  100 1.00000000 0.87808157 1.80621622 1.77817818 0.97346218 1.98436482 0.00000000 2.47376215 0.76617761 0.00000000 1.43280520 2.46208586 0.87895960 1.87319930 0.00000000
  101 1.00000000 1.00109140 2.60173701 1.75057535 2.31685599 1.26117631 0.85158002 0.00000000 0.00000000 2.18589360 1.19910049 2.54826488 2.03538980 0.00000000 2.40604973
  102 1.00000000 2.27137746 0.00000000 1.98393231 2.50548472 1.52570110 1.51572047 0.58239772 1.25178905 1.16552638 1.47028934 0.26701668 2.22811599 0.00000000 1.87484414
  103 1.00000000 2.54135839 0.92619107 0.25004369 0.00000000 1.43606167 1.44693104 0.08214354 1.36097155 0.00000000 0.00000000 1.28193203 0.00000000 0.58597544 0.00000000
  104 1.00000000 0.00000000 1.23566621 0.00000000 1.44120349 1.28742502 2.46107557 0.00000000 0.00000000 0.02435539 2.10176974 0.33693553 2.65242170 2.03398621 0.19437188
  105 1.00000000 1.21458740 0.56802288 1.05589752 0.00000000 0.00000000 2.20828206 0.85740642 0.00000000 2.49168216 0.00000000 2.28196268 1.51053849 2.49110451 0.00000000
  106 1.00000000 1.65713264 1.77673873 1.96579994 1.10907935 2.32907704 1.92876439 0.00000000 1.67369965 0.00000000 0.00000000 2.08488873 0.95433893 2.62904985 2.02786012
  107 1.00000000 0.93990816 0.56675267 0.00000000 0.78334502 0.00000000 0.22702056 0.00000000 1.46701309 1.14872366 1.04119126 0.00000000 1.71461901 0.00000000 1.97157954
  108 1.00000000 0.59485641 0.00000000 2.36679767 0.00000000 0.00000000 2.15593845 1.10186160 0.00000000 1.97749813 0.07067742 0.39263777 0.00000000 1.10128991 2.53037247
  109 1.00000000 2.53771478 1.69189917 0.00000000 1.62852346 0.00000000 0.00000000 2.62359942 0.00000000 1.66274246 0.00000000 0.22104916 1.54700761 1.92885219 0.49437922
  110 1.00000000 2.64559140 0.00000000 2.56342884 2.06078054 1.12519482 0.00000000 0.00000000 2.50848041 1.31197060 1.82178383 0.00000000 0.00000000 1.99169181 0.36438507
  111 1.00000000 0.00000000 0.81329731 0.01703947 0.64158228 1.13858003 1.11807091 0.70927503 0.42889758 1.70026016 1.13474632 0.00000000 0.00000000 0.44485416 2.23925339
  112 1.00000000 0.00000000 0.00000000 1.23569339 2.12762746 1.97134206 0.00000000 2.42892905 0.93720805 0.00000000 1.80005232 0.00000000 2.51036730 2.51144651 2.57194636
  113 1.00000000 0.09735366 0.93020503 2.05984957 1.72085007 0.10319317 1.83602703 0.00000000 2.51758966 1.74297264 1.29778681 0.00000000 0.00000000 0.63461213 0.32123925
  114 1.00000000 1.91193812 0.00000000 2.32403754 0.37646170 0.00000000 0.00000000 2.21202052 2.66134288 0.12135473 2.18431754 0.00000000 0.27207817 0.46534870 0.00000000
  115 1.00000000 2.00977837 1.98758761 0.00000000 2.16593521 1.76057202 0.00000000 2.65033666 0.75141750 1.23346367 1.78642273 1.52616271 1.20586369 1.61976009 0.00000000
  116 1.00000000 0.81010892 0.00000000 0.94480662 0.06637768 0.28483627 0.73369128 0.00000000 2.28828177 2.22617616 2.07539045 1.78283150 0.00000000 1.04350419 1.02026018
  117 1.00000000 0.02798693 0.00000000 0.00000000 0.99609634 0.36308278 1.75631130 1.71635234 2.54525494 0.00000000 1.48898366 1.15943228 1.95256191 0.25798618 0.06282348
  118 1.00000000 0.00000000 2.29787518 0.46219835 0.00000000 1.74925607 0.00000000 0.00000000 2.12174662 0.84978175 1.24818240 1.42922454 1.76481055 0.00000000 1.72905777
  119 1.00000000 0.53575004 0.03573242 2.24817932 0.00000000 1.48364073 0.19654977 0.00000000 0.00520745 0.75666054 0.00000000 2.37238015 0.05296046 0.00000000 0.00000000
  120 1.00000000 0.06433069 0.83020901 0.00000000 1.77893914 0.19457833 2.66375416 1.69134599 2.01365742 0.16976564 2.15203869 0.99643826 0.99978732 0.60066280 0.00000000
  121 1.00000000 1.57047023 0.00000000 1.13828272 2.32839098 0.00000000 0.92186269 1.05085801 2.51387748 0.53977324 0.00000000 1.97652113 0.00000000 1.83563705 0.10921800
  122 1.00000000 0.44892703 1.75797076 0.56287452 1.93068644 1.08824427 1.77876438 1.94721356 1.68540419 1.37485705 0.00000000 2.03908425 0.13413135 2.45322666 1.00654331
  123 1.00000000 2.53793224 0.00000000 2.38581100 1.36642719 0.00000000 1.55533299 0.74612807 0.00000000 0.75956720 0.53407661 0.00000000 0.00000000 0.00000000 0.00000000
  124 1.00000000 0.16000014 2.63677883 0.19135922 0.25656980 1.72808064 1.72338017 0.39859145 1.49438505 0.89131884 0.00000000 0.00000000 1.70905225 0.71832069 1.48119273
  125 1.00000000 1.18408368 1.24805194 0.00000000 1.50329015 2.53673228 0.74979393 0.00000000 0.00000000 1.66425837 0.00000000 0.32538767 0.00000000 0.00000000 1.29655783
  126 1.00000000 0.80974536 0.78028212 2.23322386 1.99825435 2.59579890 1.63670873 1.34281202 0.66900773 0.00000000 2.42264941 1.44066692 0.00000000 0.00000000 0.00000000
  127 1.00000000 0.00000000 0.00000000 1.27499536 2.64309395 1.26521439 0.00000000 0.00000000 0.96848255 2.14990693 2.18111937 0.51579397 0.62011240 1.38090534 2.35019051
  128 1.00000000 1.88950895 1.79836823 1.99613140 1.99381838 0.98334672 2.10454607 0.00000000 1.86109081 1.41446948 1.79851652 0.82767252 1.67197559 0.00000000 1.14846856
  129 1.00000000 2.42271052 1.59821163 0.98197888 2.49094629 0.36860821 0.91005985 1.63227168 1.10517441 0.00000000 0.00000000 0.00000000 1.01378968 0.00000000 0.00000000
  130 1.00000000 1.36303912 0.00000000 1.07154831 0.00000000 2.57623267 0.38084031 0.50216333 1.48603936 2.11418271 2.01999670 1.98841288 1.13933454 0.93232223 1.56254978
  131 1.00000000 1.06775958 2.56504844 1.62136588 1.39964974 2.40256146 0.15509465 0.91217225 0.56946368 1.36121519 0.52469895 1.36554779 2.37768626 1.37009460 0.32436659
  132 1.00000000 0.54349886 0.00000000 1.84459785 1.27143643 0.13208955 2.54346952 0.76682815 2.20733397 0.93239742 0.00000000 0.92822550 0.00000000 1.23894133 1.42229302
  133 1.00000000 1.02122197 0.00470682 1.70967803 0.00000000 0.61751788 0.47942506 0.00000000 2.35735629 1.24105707 0.72103339 1.43104102 0.00000000 2.51713809 0.00000000
  134 1.00000000 0.37415972 0.00000000 0.07223645 0.00000000 0.78536996 0.00000000 0.00000000 2.04375790 0.00000000 2.04887554 1.70884325 0.00000000 1.47924691 0.00000000
  135 1.00000000 1.71077377 1.19323629 0.55577212 0.50025797 0.00000000 0.21590227 1.19968855 2.48094794 1.50654899 1.83276213 2.54001885 0.00000000 1.07767801 0.00000000
  136 1.00000000 0.00000000 1.98823106 0.00000000 1.10003725 0.10073442 2.12332028 1.25942459 2.28764576 0.60053944 1.82110723 1.99824607 1.43374555 0.00000000 1.82790885
  137 1.00000000 0.86708832 0.81179103 2.17347709 2.50464269 1.79854979 2.24333902 1.51038893 0.59722915 1.95837683 0.00000000 0.66209968 0.35139172 0.00000000 1.23154996
  138 1.00000000 0.34269117 0.00000000 0.94497099 0.60421307 1.57964471 1.05520093 0.25195263 0.65333925 1.55136301 1.94808368 0.71460755 0.08335558 0.64612644 2.63326638
  139 1.00000000 2.04552497 0.00000000 2.29609676 2.11631437 2.28179302 0.12213586 1.48076186 2.58573412 0.39332003 0.00000000 1.75728941 0.00000000 1.72331956 0.43758671
  140 1.00000000 0.00000000 2.50740924 2.15252980 1.90783916 0.77803617 0.67940811 1.56139349 2.54680324 1.34905669 1.59351126 1.59699640 0.36946823 1.03054660 0.00000000
  141 1.00000000 0.00000000 1.66151238 0.51317999 0.31044886 0.00000000 0.15429277 0.84812107 0.00000000 0.00000000 0.42097787 0.00000000 0.81790722 0.42426563 1.83226501
  142 1.00000000 2.38836340 0.90692559 0.00000000 0.72698797 0.00000000 1.41202521 0.00000000 1.44055225 2.46634031 0.02301924 2.65033167 1.64644698 0.00000000 0.93923379
  143 1.00000000 0.86248906 2.11567464 1.18776432 0.00000000 0.51150868 0.76465745 0.54138720 1.48151817 2.64180059 2.33554159 1.48269037 2.66277932 1.25471616 1.88279676
  144 1.00000000 0.00000000 2.44049447 0.82712379 0.87999685 0.69572256 0.11533038 1.95705557 0.33711373 2.50490994 0.13046858 1.43178290 0.77066171 0.72272040 2.51131429
  145 1.00000000 1.21029305 0.24819080 1.73755153 1.44291348 2.15299702 0.01137994 1.80962817 0.90562473 1.97138576 2.23779808 1.37240095 0.01773175 2.05895382 0.00000000
  146 1.00000000 1.02788060 0.10077059 1.05708641 0.03491562 0.37090054 0.74764659 0.00000000 1.38188525 1.96213567 1.89547777 0.00000000 0.95641788 2.51576621 0.71156918
  147 1.00000000 2.06003835 2.23662430 1.20167239 1.23902427 1.21299612 1.03838791 0.69516609 1.33692786 0.00000000 1.84415407 2.43792716 1.33565229 1.81347423 0.00000000
  148 1.00000000 0.24064611 0.29900840 1.71298749 0.21143227 1.03160766 2.36474637 1.85278662 1.61011711 0.00000000 0.07173285 1.75615723 1.11259880 1.77987624 2.15101016
  149 1.00000000 0.00000000 0.92322608 1.05085630 2.49600249 1.06874392 2.30056676 0.53013366 2.60943867 2.11698597 1.48704693 0.44632382 1.36954503 1.31915543 0.81498671
